stimulus,correct_answer,correct_1,bedrooms_1,living_rooms_1,kitchens_1,kitchens_2,living_rooms_2,bedrooms_2,subject_id,task,block_total,block_scene,trial_block,trial_total,target_cat,category,cond_cat,cond_mem,conceptual,perceptual,typicality,n,p_typicality,p_conceptual,p_perceptual,r_typicality,r_conceptual,r_perceptual,cat_training_trials.thisRepN,cat_training_trials.thisTrialN,cat_training_trials.thisN,cat_training_trials.thisIndex,memo_training_trials.thisRepN,memo_training_trials.thisTrialN,memo_training_trials.thisN,memo_training_trials.thisIndex,categorization_trials.thisRepN,categorization_trials.thisTrialN,categorization_trials.thisN,categorization_trials.thisIndex,kitchen_a_categorization_trials.thisRepN,kitchen_a_categorization_trials.thisTrialN,kitchen_a_categorization_trials.thisN,kitchen_a_categorization_trials.thisIndex,kitchen_a_memotest.thisRepN,kitchen_a_memotest.thisTrialN,kitchen_a_memotest.thisN,kitchen_a_memotest.thisIndex,kitchen_b_categorization_trials.thisRepN,kitchen_b_categorization_trials.thisTrialN,kitchen_b_categorization_trials.thisN,kitchen_b_categorization_trials.thisIndex,kitchen_b_memotest.thisRepN,kitchen_b_memotest.thisTrialN,kitchen_b_memotest.thisN,kitchen_b_memotest.thisIndex,living_a_categorization_trials.thisRepN,living_a_categorization_trials.thisTrialN,living_a_categorization_trials.thisN,living_a_categorization_trials.thisIndex,living_a_memotest.thisRepN,living_a_memotest.thisTrialN,living_a_memotest.thisN,living_a_memotest.thisIndex,living_b_categorization_trials.thisRepN,living_b_categorization_trials.thisTrialN,living_b_categorization_trials.thisN,living_b_categorization_trials.thisIndex,living_b_memotest.thisRepN,living_b_memotest.thisTrialN,living_b_memotest.thisN,living_b_memotest.thisIndex,bed_a_categorization_trials.thisRepN,bed_a_categorization_trials.thisTrialN,bed_a_categorization_trials.thisN,bed_a_categorization_trials.thisIndex,bed_a_memotest.thisRepN,bed_a_memotest.thisTrialN,bed_a_memotest.thisN,bed_a_memotest.thisIndex,bed_b_categorization_trials.thisRepN,bed_b_categorization_trials.thisTrialN,bed_b_categorization_trials.thisN,bed_b_categorization_trials.thisIndex,bed_b_memotest.thisRepN,bed_b_memotest.thisTrialN,bed_b_memotest.thisN,bed_b_memotest.thisIndex,thisRow.t,notes,instructions_cat_2.started,instructions_cat_2.stopped,cat_training_key.keys,cat_training_key.corr,cat_training_key.rt,cat_training_key.duration,memo_training_slider_key_resp.keys,memo_training_slider_key_resp.rt,memo_training_slider_key_resp.duration,bed_b_text_2.started,bed_b_block_no.started,bed_picture_image.started,bed_picture_resp.keys,bed_picture_resp.corr,bed_picture_resp.rt,bed_picture_resp.duration,bed_picture_image.stopped,memotest_task_slider_key_resp.keys,memotest_task_slider_key_resp.rt,memotest_task_slider_key_resp.duration,kitchen_fix.started,kitchen_picture_resp.keys,kitchen_picture_resp.corr,kitchen_picture_resp.rt,kitchen_picture_resp.duration,living_a_text_2.started,living_a_block_no.started,living_picture_image.started,living_picture_resp.keys,living_picture_resp.corr,living_picture_resp.rt,living_picture_resp.duration,living_picture_image.stopped,bed_a_text_2.started,bed_a_block_no.started,living_b_text_2.started,living_b_block_no.started,vpcode,participant,Alter,Geschlecht,Haendigkeit,date,expName,psychopyVersion,frameRate,expStart,
stimuli/img_vnxft.png,j,,0,1,0,0,0,0,1,memory,3,1,25,118,living_rooms,living_rooms,target,old,53.22727272727273,34.84090909090909,44.03409090909091,44,3,3,3,4,3,4,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,496.94098095799563,,,,,,,,,,,,,,,,,,,j,498.54362712503644,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_5nlnv.png,f,,0,1,0,0,0,0,1,memory,3,1,26,119,living_rooms,living_rooms,None,new,86.1219512195122,69.1951219512195,77.65853658536585,41,9,9,9,9,9,9,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,498.6238865000196,,,,,,,,,,,,,,,,,,,j,500.77552804199513,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_kq9s9.png,j,,0,1,0,0,0,0,1,memory,3,1,27,120,living_rooms,living_rooms,target,old,62.30232558139535,39.97674418604651,51.13953488372093,43,4,4,4,5,5,4,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,500.7960826670169,,,,,,,,,,,,,,,,,,,j,502.6642930000089,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_xbtev.png,j,,0,1,0,0,0,0,1,memory,3,1,28,121,living_rooms,living_rooms,target,old,13.68181818181818,8.568181818181818,11.125,44,1,1,1,1,1,1,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,502.6748157500406,,,,,,,,,,,,,,,,,,,j,504.95378891698783,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_37hgm.png,f,,0,1,0,0,0,0,1,memory,3,1,29,122,living_rooms,living_rooms,None,new,70.95454545454545,54.77272727272727,62.86363636363636,44,6,6,6,6,6,6,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,504.9742459580302,,,,,,,,,,,,,,,,,,,j,506.7455626250012,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_tbs4n.png,f,,0,1,0,0,0,0,1,memory,3,1,30,123,living_rooms,living_rooms,None,new,78.95744680851064,58.97872340425532,68.96808510638297,47,7,7,7,7,7,7,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,506.7628709580167,,,,,,,,,,,,,,,,,,,j,508.4791522080195,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_2qhro.png,j,,0,1,0,0,0,0,1,memory,3,1,31,124,living_rooms,living_rooms,target,old,81.73809523809524,62.73809523809524,72.23809523809524,42,8,8,8,8,8,8,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,508.67989679198945,,,,,,,,,,,,,,,,,,,j,510.440018000023,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_bf8nx.png,j,,0,1,0,0,0,0,1,memory,3,1,32,125,living_rooms,living_rooms,target,old,86.63414634146342,66.63414634146342,76.63414634146342,41,9,9,9,8,9,8,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,510.451819000009,,,,,,,,,,,,,,,,,,,j,513.5549185000127,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_tujn3.png,j,,0,1,0,0,0,0,1,memory,3,1,33,126,living_rooms,living_rooms,target,old,81.4090909090909,62.52272727272727,71.9659090909091,44,8,8,8,7,8,7,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,513.5750570420059,,,,,,,,,,,,,,,,,,,j,515.8603892500396,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_s2zoe.png,f,,0,1,0,0,0,0,1,memory,3,1,34,127,living_rooms,living_rooms,None,new,64.71428571428571,44.90476190476191,54.80952380952381,42,5,5,5,5,5,5,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,515.8748037079931,,,,,,,,,,,,,,,,,,,j,517.8290004170267,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_tv8e2.png,j,,0,1,0,0,0,0,1,memory,3,1,35,128,living_rooms,living_rooms,target,old,71.93023255813954,50.25581395348837,61.09302325581395,43,6,6,6,6,6,6,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,517.841782750038,,,,,,,,,,,,,,,,,,,j,523.7292902920162,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_3ze38.png,j,,0,1,0,0,0,0,1,memory,3,1,36,129,living_rooms,living_rooms,target,old,35.53191489361702,28.4468085106383,31.98936170212766,47,2,2,2,3,2,3,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,523.741242500022,,,,,,,,,,,,,,,,,,,j,535.3930826249998,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_bj99b.png,f,,0,1,0,0,0,0,1,memory,3,1,37,130,living_rooms,living_rooms,None,new,82.79069767441861,65.46511627906976,74.12790697674419,43,8,8,8,8,8,8,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,535.408786792017,,,,,,,,,,,,,,,,,,,j,536.6443128749961,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_9oofc.png,f,,0,1,0,0,0,0,1,memory,3,1,38,131,living_rooms,living_rooms,None,new,82.47619047619048,65.5,73.98809523809524,42,8,8,8,8,8,8,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,536.742316125019,,,,,,,,,,,,,,,,,,,j,538.8678299169987,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_qz292.png,f,,0,1,0,0,0,0,1,memory,3,1,39,132,living_rooms,living_rooms,None,new,78.26666666666667,59.13333333333333,68.7,45,7,7,7,7,7,7,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,538.8811464580358,,,,,,,,,,,,,,,,,,,j,540.9315947919968,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_qdln8.png,j,,0,1,0,0,0,0,1,memory,3,1,40,133,living_rooms,living_rooms,target,old,85.51162790697674,67.86046511627907,76.68604651162791,43,9,9,9,9,9,9,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,540.9477977920324,,,,,,,,,,,,,,,,,,,j,542.5671004169853,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_99exx.png,j,,0,1,0,0,0,0,1,memory,3,1,41,134,living_rooms,living_rooms,target,old,70.02272727272727,51.88636363636363,60.95454545454545,44,6,6,6,5,5,6,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,542.5925306670251,,,,,,,,,,,,,,,,,,,j,544.2627559580142,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
,,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_koooi.png,f,,1,0,0,0,0,0,1,categorization,4,1,1,1,bedrooms,living_rooms,distractor,None,63.95454545454545,44.56818181818182,54.26136363636364,44,5,5,5,5,5,5,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,546.3047455830383,,,,,,,,,,,,,549.550250417029,j,0,None,None,,,,,,,,,,,,,,,,,,546.6092356250156,546.6092356250156,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_f4jxo.png,j,,1,0,0,0,0,0,1,categorization,4,1,2,2,bedrooms,bedrooms,target,None,82.91666666666667,65.52777777777777,74.22222222222223,36,8,8,8,8,8,8,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,550.0695697080228,,,,,,,,,,,,,551.9485244579846,j,1,552.4140835829894,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_wyctg.png,j,,1,0,0,0,0,0,1,categorization,4,1,3,3,bedrooms,bedrooms,target,None,33.44736842105263,11.39473684210526,22.42105263157895,38,1,1,1,1,1,1,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,552.4295832079952,,,,,,,,,,,,,553.4500348329893,j,1,554.2753043749835,None,554.192935958039,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_fnu4h.png,j,,1,0,0,0,0,0,1,categorization,4,1,4,4,bedrooms,bedrooms,target,None,85.87179487179488,70.71794871794872,78.2948717948718,39,9,9,9,9,9,9,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,554.2872942920076,,,,,,,,,,,,,555.8478946250398,j,1,556.2579701670329,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_1vq1v.png,j,,1,0,0,0,0,0,1,categorization,4,1,5,5,bedrooms,bedrooms,target,None,69.42857142857143,46.59523809523809,58.01190476190476,42,5,5,5,5,5,5,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,556.2708581670304,,,,,,,,,,,,,558.270978333021,j,1,558.7141677920008,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_cogrz.png,j,,1,0,0,0,0,0,1,categorization,4,1,6,6,bedrooms,bedrooms,target,None,60.5,39.71428571428572,50.10714285714286,42,3,3,3,3,3,3,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,558.7272228749935,,,,,,,,,,,,,560.1505272919894,j,1,560.5632751249941,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_a9acb.png,j,,1,0,0,0,0,0,1,categorization,4,1,7,7,bedrooms,bedrooms,target,None,77.11428571428571,58.42857142857143,67.77142857142857,35,7,7,7,7,7,7,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,560.5933648330392,,,,,,,,,,,,,562.1146515830187,j,1,562.9610175830312,None,562.8597981670173,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_swq34.png,f,,1,0,0,0,0,0,1,categorization,4,1,8,8,bedrooms,living_rooms,distractor,None,64.11363636363636,43.04545454545455,53.57954545454545,44,5,5,5,5,5,5,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,562.9936269579921,,,,,,,,,,,,,564.5181052919943,j,0,564.8390024999972,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_le8uf.png,j,,1,0,0,0,0,0,1,categorization,4,1,9,9,bedrooms,bedrooms,target,None,12.88888888888889,9.222222222222221,11.05555555555556,36,1,1,1,1,1,1,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,564.8541142920149,,,,,,,,,,,,,565.9839094580384,j,1,566.5530386249884,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_cmyvx.png,j,,1,0,0,0,0,0,1,categorization,4,1,10,10,bedrooms,bedrooms,target,None,64.25,40.09375,52.171875,32,4,4,4,4,4,4,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,566.5705522919889,,,,,,,,,,,,,567.9485945000197,j,1,568.417736500036,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_53nbn.png,f,,1,0,0,0,0,0,1,categorization,4,1,11,11,bedrooms,living_rooms,distractor,None,73.28888888888889,51.15555555555556,62.22222222222223,45,6,6,6,6,6,6,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,568.43592441699,,,,,,,,,,,,,570.2252045419882,j,0,570.3686277500237,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_2js6m.png,j,,1,0,0,0,0,0,1,categorization,4,1,12,12,bedrooms,bedrooms,target,None,40.02777777777778,20.88888888888889,30.45833333333334,36,2,2,2,2,2,2,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,570.553097750002,,,,,,,,,,,,,571.6994051249931,j,1,572.0956440420123,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_t2ioc.png,j,,1,0,0,0,0,0,1,categorization,4,1,13,13,bedrooms,bedrooms,target,None,88.1891891891892,74.05405405405405,81.12162162162161,37,10,10,10,10,10,10,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,572.127280833025,,,,,,,,,,,,,573.2485743750003,j,1,574.1133749170112,None,573.9936734170187,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_68wfw.png,f,,1,0,0,0,0,0,1,categorization,4,1,14,14,bedrooms,kitchens,distractor,None,68.87878787878788,48.96969696969697,58.92424242424242,33,5,5,5,5,5,5,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,574.144187583006,,,,,,,,,,,,,575.623762083007,j,0,576.0309191670385,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_3h4c9.png,j,,1,0,0,0,0,0,1,categorization,4,1,15,15,bedrooms,bedrooms,target,None,85.47619047619048,67.26190476190476,76.36904761904762,42,9,9,9,9,9,9,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,576.060944708006,,,,,,,,,,,,,577.0847727920045,j,1,577.6818093330367,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_x0u5z.png,j,,1,0,0,0,0,0,1,categorization,4,1,16,16,bedrooms,bedrooms,target,None,92,78.16216216216216,85.08108108108108,37,10,10,10,10,10,10,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,577.7110125420149,,,,,,,,,,,,,579.3741973750293,j,1,581.2183868749999,None,580.1172915000352,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_uxxo0.png,j,,1,0,0,0,0,0,1,categorization,4,1,17,17,bedrooms,bedrooms,target,None,71.74418604651163,48.44186046511628,60.09302325581395,43,5,5,5,5,5,5,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,581.2363867920358,,,,,,,,,,,,,582.4161885000067,j,1,582.7324680419988,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_q1ynd.png,f,,1,0,0,0,0,0,1,categorization,4,1,18,18,bedrooms,kitchens,distractor,None,70.05714285714286,47.31428571428572,58.68571428571429,35,5,5,5,5,5,5,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,582.7555041250307,,,,,,,,,,,,,584.5851375000202,j,0,584.8784335830132,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_e26ut.png,j,,1,0,0,0,0,0,1,categorization,4,1,19,19,bedrooms,bedrooms,target,None,81.07692307692308,61.28205128205128,71.17948717948718,39,8,8,8,8,8,8,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,584.9108574999846,,,,,,,,,,,,,586.8342284170212,j,1,586.972896124993,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_jp28n.png,j,,1,0,0,0,0,0,1,categorization,4,1,20,20,bedrooms,bedrooms,target,None,65.02564102564102,44.97435897435897,55,39,4,4,4,4,4,5,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,587.1606958330376,,,,,,,,,,,,,588.2889135419973,j,1,588.7625304170069,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_5il0t.png,j,,1,0,0,0,0,0,1,categorization,4,1,21,21,bedrooms,bedrooms,target,None,48.09523809523809,30.90476190476191,39.5,42,2,2,2,2,2,2,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,588.794504999998,,,,,,,,,,,,,590.116966667003,j,1,590.4897239170386,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_juob3.png,j,,1,0,0,0,0,0,1,categorization,4,1,22,22,bedrooms,bedrooms,target,None,79.92105263157895,59.78947368421053,69.85526315789474,38,7,7,7,7,7,7,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,590.504809874983,,,,,,,,,,,,,592.3156786250183,j,1,592.7075884169899,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_b971s.png,f,,1,0,0,0,0,0,1,categorization,4,1,23,23,bedrooms,kitchens,distractor,None,70.5,47.61111111111111,59.05555555555556,36,5,5,5,5,5,5,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,592.722087333037,,,,,,,,,,,,,594.4511075420305,j,0,594.895882916986,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_oou46.png,j,,1,0,0,0,0,0,1,categorization,4,1,24,24,bedrooms,bedrooms,target,None,75.70270270270271,54.86486486486486,65.28378378378379,37,6,6,6,6,6,6,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,594.9142710830201,,,,,,,,,,,,,595.9668301669881,j,1,596.9703170830035,None,596.7112317080027,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
